campaign_name,ad_group,currency,clicks_ad,impressions,cost,indication,brand_target,date
|CN|HCPB|BR|mBC|NEU|NEU|Information|Info,Study|TXT|National|A:A|1|PH,USD,8,135,96.81,BZS,HCP,2024-06-22
|CN|HCPB|BR|mBC|NEU|NEU|Information|Info,Treatment|TXT|National|A:A|1|EX,USD,4,43,48.35,BZS,HCP,2024-06-22
|CN|HCPB|BR|mBC|NEU|NEU|Information|Info,Treatment|TXT|National|A:A|1|PH,USD,13,82,164.33,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS Condition|TXT|National|A:A|1|EX,USD,1,15,7.21,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS Condition|TXT|National|A:A|1|EX,USD,1,60,3.15,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS Condition|TXT|National|A:A|1|PH,USD,0,2,0.0,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS Condition|TXT|National|A:A|1|PH,USD,1,46,8.06,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Condition|BZS ITT Condition,BZS Condition|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Condition|BZS ITT Condition,BZS Condition|TXT|National|A:A|1|PH,USD,3,54,15.76,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Condition|BZS ITT Condition,ITT Condition|TXT|National|A:A|1|EX,USD,0,26,0.0,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Condition|BZS ITT Condition,ITT Condition|TXT|National|A:A|1|PH,USD,0,17,0.0,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Condition|Condition,Condition|TXT|National|A:A|1|EX,USD,7,141,53.26,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Condition|Condition,Condition|TXT|National|A:A|1|PH,USD,14,297,99.72,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|EX,USD,2,40,17.79,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|PH,USD,2,135,16.36,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|EX,USD,1,96,3.38,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|EX,USD,0,42,0.0,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,2,43,11.84,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,2,82,9.58,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,3,73,7.49,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Dosing|TXT|National|A:A|1|PH,USD,1,1,5.83,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Resources|TXT|National|A:A|1|PH,USD,0,0,0.0,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Resources|TXT|National|A:A|1|PH,USD,0,3,0.0,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Safety|TXT|National|A:A|1|EX,USD,0,0,0.0,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Safety|TXT|National|A:A|1|EX,USD,0,0,0.0,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Safety|TXT|National|A:A|1|PH,USD,0,5,0.0,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Safety|TXT|National|A:A|1|PH,USD,1,4,5.88,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|EX,USD,0,15,0.0,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,1,17,5.72,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,2,24,4.96,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,2,21,10.71,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|EX,USD,1,7,8.38,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|EX,USD,0,0,0.0,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|PH,USD,6,208,43.25,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|PH,USD,32,463,291.8,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|PH,USD,0,1,0.0,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|Treatment,Diagnosis|TXT|National|A:A|1|EX,USD,2,35,14.97,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|Treatment,Diagnosis|TXT|National|A:A|1|PH,USD,2,21,16.44,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|Treatment,Treatment Efficacy|TXT|National|A:A|1|PH,USD,5,82,39.56,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|Treatment Priority,Treatment|TXT|National|A:A|1|EX,USD,1,58,8.24,BZS,HCP,2024-06-22
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|Treatment Priority,Treatment|TXT|National|A:A|1|PH,USD,9,332,55.35,BZS,HCP,2024-06-22
|CN|HCPB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitors|TXT|National|A:A|1|EX,USD,9,316,61.33,BZS,HCP,2024-06-23
|CN|HCPB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitors|TXT|National|A:A|1|PH,USD,9,360,66.84,BZS,HCP,2024-06-23
|CN|HCPB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitor|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,HCP,2024-06-23
|CN|HCPB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitor|TXT|National|A:A|1|PH,USD,2,34,19.07,BZS,HCP,2024-06-23
|CN|HCPB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|EX,USD,1,9,12.58,BZS,HCP,2024-06-23
|CN|HCPB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|PH,USD,7,84,58.96,BZS,HCP,2024-06-23
|CN|HCPB|BR|mBC|NEU|NEU|Condition|BZS,Destiny|TXT|National|A:A|1|EX,USD,1,7,12.19,BZS,HCP,2024-06-23
|CN|HCPB|BR|mBC|NEU|NEU|Condition|BZS,Destiny|TXT|National|A:A|1|PH,USD,0,16,0.0,BZS,HCP,2024-06-23
|CN|HCPB|BR|mBC|NEU|NEU|Core|Alone,Alone|TXT|National|A:A|1|EX,USD,4,240,33.72,BZS,HCP,2024-06-23
|CN|HCPB|BR|mBC|NEU|NEU|Core|Alone,Alone|TXT|National|A:A|1|PH,USD,21,231,194.2,BZS,HCP,2024-06-23
|CN|HCPB|BR|mBC|NEU|NEU|Core|Branded,Brand Alone|TXT|National|A:A|1|EX,USD,5,52,60.93,BZS,HCP,2024-06-23
|CN|HCPB|BR|mBC|NEU|NEU|Core|Branded,Brand Alone|TXT|National|A:A|1|PH,USD,1,17,14.82,BZS,HCP,2024-06-23
|CN|HCPB|BR|mBC|NEU|NEU|Information|Info,Info|TXT|National|A:A|1|EX,USD,2,12,9.96,BZS,HCP,2024-06-23
|CN|HCPB|BR|mBC|NEU|NEU|Information|Info,MOA|TXT|National|A:A|1|EX,USD,0,9,0.0,BZS,HCP,2024-06-23
|CN|HCPB|BR|mBC|NEU|NEU|Information|Info,Resources|TXT|National|A:A|1|EX,USD,0,7,0.0,BZS,HCP,2024-06-23
|CN|HCPB|BR|mBC|NEU|NEU|Information|Info,Safety|TXT|National|A:A|1|EX,USD,2,17,23.6,BZS,HCP,2024-06-23
|CN|HCPB|BR|mBC|NEU|NEU|Information|Info,Study|TXT|National|A:A|1|EX,USD,2,16,12.2,BZS,HCP,2024-06-23
|CN|HCPB|BR|mBC|NEU|NEU|Information|Info,Study|TXT|National|A:A|1|PH,USD,1,59,12.53,BZS,HCP,2024-06-23
|CN|HCPB|BR|mBC|NEU|NEU|Information|Info,Treatment|TXT|National|A:A|1|EX,USD,1,17,12.23,BZS,HCP,2024-06-23
|CN|HCPB|BR|mBC|NEU|NEU|Information|Info,Treatment|TXT|National|A:A|1|PH,USD,1,42,11.99,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS Condition|TXT|National|A:A|1|EX,USD,2,18,10.48,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS Condition|TXT|National|A:A|1|EX,USD,1,28,8.29,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS Condition|TXT|National|A:A|1|PH,USD,0,3,0.0,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS Condition|TXT|National|A:A|1|PH,USD,1,38,6.71,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Condition|BZS ITT Condition,BZS Condition|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Condition|BZS ITT Condition,BZS Condition|TXT|National|A:A|1|PH,USD,1,9,11.1,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Condition|BZS ITT Condition,ITT Condition|TXT|National|A:A|1|EX,USD,0,4,0.0,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Condition|BZS ITT Condition,ITT Condition|TXT|National|A:A|1|PH,USD,0,5,0.0,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Condition|Condition,Condition|TXT|National|A:A|1|EX,USD,10,159,77.91,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Condition|Condition,Condition|TXT|National|A:A|1|PH,USD,10,358,81.7,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|EX,USD,0,18,0.0,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|PH,USD,5,67,43.93,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|EX,USD,3,81,9.96,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|EX,USD,0,9,0.0,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|EX,USD,0,0,0.0,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,0,30,0.0,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,0,38,0.0,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,2,8,7.24,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Dosing|TXT|National|A:A|1|PH,USD,0,2,0.0,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Resources|TXT|National|A:A|1|EX,USD,0,3,0.0,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Resources|TXT|National|A:A|1|PH,USD,0,1,0.0,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Resources|TXT|National|A:A|1|PH,USD,1,1,4.35,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Safety|TXT|National|A:A|1|EX,USD,0,0,0.0,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Safety|TXT|National|A:A|1|EX,USD,1,2,6.12,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Safety|TXT|National|A:A|1|PH,USD,0,1,0.0,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Safety|TXT|National|A:A|1|PH,USD,0,4,0.0,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|EX,USD,0,11,0.0,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|EX,USD,0,3,0.0,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,0,12,0.0,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,1,8,6.67,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,1,31,6.84,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|EX,USD,1,3,7.16,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|EX,USD,0,0,0.0,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|PH,USD,9,356,53.23,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|PH,USD,31,588,286.97,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|PH,USD,0,0,0.0,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|Treatment,Diagnosis|TXT|National|A:A|1|EX,USD,1,16,7.92,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|Treatment,Diagnosis|TXT|National|A:A|1|PH,USD,0,4,0.0,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|Treatment,Treatment Efficacy|TXT|National|A:A|1|PH,USD,4,104,32.79,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|Treatment Priority,Treatment|TXT|National|A:A|1|EX,USD,0,10,0.0,BZS,HCP,2024-06-23
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|Treatment Priority,Treatment|TXT|National|A:A|1|PH,USD,7,125,59.1,BZS,HCP,2024-06-23
|CN|HCPB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitors|TXT|National|A:A|1|EX,USD,6,250,43.7,BZS,HCP,2024-06-24
|CN|HCPB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitors|TXT|National|A:A|1|PH,USD,5,324,41.31,BZS,HCP,2024-06-24
|CN|HCPB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitor|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,HCP,2024-06-24
|CN|HCPB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitor|TXT|National|A:A|1|PH,USD,0,70,0.0,BZS,HCP,2024-06-24
|CN|HCPB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|EX,USD,3,8,41.98,BZS,HCP,2024-06-24
|CN|HCPB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|PH,USD,4,77,35.24,BZS,HCP,2024-06-24
|CN|HCPB|BR|mBC|NEU|NEU|Condition|BZS,Destiny|TXT|National|A:A|1|EX,USD,0,4,0.0,BZS,HCP,2024-06-24
|CN|HCPB|BR|mBC|NEU|NEU|Condition|BZS,Destiny|TXT|National|A:A|1|PH,USD,0,21,0.0,BZS,HCP,2024-06-24
|CN|HCPB|BR|mBC|NEU|NEU|Core|Alone,Alone|TXT|National|A:A|1|EX,USD,12,183,76.15,BZS,HCP,2024-06-24
|CN|HCPB|BR|mBC|NEU|NEU|Core|Alone,Alone|TXT|National|A:A|1|PH,USD,10,194,85.72,BZS,HCP,2024-06-24
|CN|HCPB|BR|mBC|NEU|NEU|Core|Branded,Brand Alone|TXT|National|A:A|1|EX,USD,2,34,23.91,BZS,HCP,2024-06-24
|CN|HCPB|BR|mBC|NEU|NEU|Core|Branded,Brand Alone|TXT|National|A:A|1|PH,USD,0,14,0.0,BZS,HCP,2024-06-24
|CN|HCPB|BR|mBC|NEU|NEU|Information|Info,Dosing|TXT|National|A:A|1|EX,USD,1,1,3.93,BZS,HCP,2024-06-24
|CN|HCPB|BR|mBC|NEU|NEU|Information|Info,Info|TXT|National|A:A|1|EX,USD,1,15,1.87,BZS,HCP,2024-06-24
|CN|HCPB|BR|mBC|NEU|NEU|Information|Info,Info|TXT|National|A:A|1|PH,USD,0,0,0.0,BZS,HCP,2024-06-24
|CN|HCPB|BR|mBC|NEU|NEU|Information|Info,MOA|TXT|National|A:A|1|EX,USD,0,3,0.0,BZS,HCP,2024-06-24
|CN|HCPB|BR|mBC|NEU|NEU|Information|Info,Resources|TXT|National|A:A|1|EX,USD,1,6,4.45,BZS,HCP,2024-06-24
|CN|HCPB|BR|mBC|NEU|NEU|Information|Info,Safety|TXT|National|A:A|1|EX,USD,1,10,10.07,BZS,HCP,2024-06-24
|CN|HCPB|BR|mBC|NEU|NEU|Information|Info,Study|TXT|National|A:A|1|EX,USD,2,10,16.41,BZS,HCP,2024-06-24
|CN|HCPB|BR|mBC|NEU|NEU|Information|Info,Study|TXT|National|A:A|1|PH,USD,0,73,0.0,BZS,HCP,2024-06-24
|CN|HCPB|BR|mBC|NEU|NEU|Information|Info,Treatment|TXT|National|A:A|1|EX,USD,0,16,0.0,BZS,HCP,2024-06-24
|CN|HCPB|BR|mBC|NEU|NEU|Information|Info,Treatment|TXT|National|A:A|1|PH,USD,1,29,12.29,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS Condition|TXT|National|A:A|1|EX,USD,0,32,0.0,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS Condition|TXT|National|A:A|1|EX,USD,2,35,9.17,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS Condition|TXT|National|A:A|1|PH,USD,2,34,13.24,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS Condition|TXT|National|A:A|1|PH,USD,0,3,0.0,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Condition|BZS ITT Condition,BZS Condition|TXT|National|A:A|1|EX,USD,1,16,8.5,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Condition|BZS ITT Condition,BZS Condition|TXT|National|A:A|1|PH,USD,0,56,0.0,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Condition|BZS ITT Condition,ITT Condition|TXT|National|A:A|1|EX,USD,1,46,2.16,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Condition|BZS ITT Condition,ITT Condition|TXT|National|A:A|1|PH,USD,1,25,2.44,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Condition|Condition,Condition|TXT|National|A:A|1|EX,USD,7,142,56.89,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Condition|Condition,Condition|TXT|National|A:A|1|PH,USD,14,513,84.06,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|EX,USD,0,19,0.0,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|PH,USD,3,123,26.68,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|EX,USD,3,71,10.28,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|EX,USD,0,0,0.0,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|EX,USD,2,61,10.1,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,0,69,0.0,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,0,20,0.0,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,0,38,0.0,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Dosing|TXT|National|A:A|1|PH,USD,1,4,4.88,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Dosing|TXT|National|A:A|1|PH,USD,0,1,0.0,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Resources|TXT|National|A:A|1|PH,USD,0,5,0.0,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Resources|TXT|National|A:A|1|PH,USD,0,1,0.0,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Safety|TXT|National|A:A|1|EX,USD,0,4,0.0,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Safety|TXT|National|A:A|1|EX,USD,0,0,0.0,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Safety|TXT|National|A:A|1|PH,USD,0,1,0.0,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Safety|TXT|National|A:A|1|PH,USD,0,7,0.0,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|EX,USD,1,36,3.04,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,0,40,0.0,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,1,69,7.82,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,0,4,0.0,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|EX,USD,1,4,8.7,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|PH,USD,0,1,0.0,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|PH,USD,33,419,302.12,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|PH,USD,7,279,40.93,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|Treatment,Diagnosis|TXT|National|A:A|1|EX,USD,3,17,26.03,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|Treatment,Diagnosis|TXT|National|A:A|1|PH,USD,1,12,8.25,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|Treatment,Treatment Efficacy|TXT|National|A:A|1|PH,USD,7,125,53.95,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|Treatment Priority,Treatment|TXT|National|A:A|1|EX,USD,3,12,24.07,BZS,HCP,2024-06-24
|CN|HCPB|UB|mBC|NEU|NEU|Treatment|Treatment Priority,Treatment|TXT|National|A:A|1|PH,USD,3,89,23.49,BZS,HCP,2024-06-24
|CN|HCPB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitors|TXT|National|A:A|1|EX,USD,9,567,75.27,BZS,HCP,2024-06-25
|CN|HCPB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitors|TXT|National|A:A|1|PH,USD,12,550,100.27,BZS,HCP,2024-06-25
|CN|HCPB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitor|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,HCP,2024-06-25
|CN|HCPB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitor|TXT|National|A:A|1|PH,USD,2,137,19.1,BZS,HCP,2024-06-25
